,,,,,,,,,,,,,,,,,,,
,FULL SEQUENCE,,,,,,,,,,,,NO INTEGERS,,,,,,
,,,,,,,,,,,,,,,,,,,
#,#,2,3,5,7,,PRODUCT,,,,#,#,2,3,5,7,,PRODUCT,
289,289,1,-1,0,0,,1.5,,,,289,289,1,2,0,-1,,0.388888888888889,
290,290,2,-1,2,-2,,1.47,,,,290,290,2,-1,-2,2,,0.38265306122449,
291,291,-2,-2,2,0,,1.44,,,,291,291,-2,1,2,-1,,0.373333333333333,
292,292,-1,0,-1,1,,1.42857142857143,,,,292,292,-1,-2,0,2,,0.36734693877551,
293,293,0,0,1,-1,,1.4,,,,293,293,0,-2,2,0,,0.36,
294,294,1,2,-2,0,,1.38888888888889,,,,294,294,1,0,-1,1,,0.357142857142857,
295,295,2,2,0,-2,,1.36111111111111,,,,295,295,2,0,1,-1,,0.35,
296,296,-2,1,0,0,,1.33333333333333,,,,296,296,-2,-1,1,1,,0.342857142857143,
297,297,-1,1,2,-2,,1.30666666666667,,,,297,297,-1,1,-2,2,,0.340136054421769,
298,298,0,-2,0,1,,1.28571428571429,,,,298,298,0,1,0,0,,0.333333333333333,
299,299,1,-2,2,-1,,1.26,,,,299,299,1,1,2,-2,,0.326666666666667,
300,300,2,0,-1,0,,1.25,,,,300,300,2,-2,0,1,,0.321428571428571,
301,301,-2,-1,-1,2,,1.22448979591837,,,,301,301,-2,2,-1,1,,0.317460317460317,
302,302,-1,-1,1,0,,1.2,,,,302,302,-1,2,1,-1,,0.311111111111111,
303,303,0,1,-2,1,,1.19047619047619,,,,303,303,0,-1,-1,2,,0.306122448979592,
304,304,1,1,0,-1,,1.16666666666667,,,,304,304,1,-1,1,0,,0.3,
305,305,2,-2,-2,2,,1.14795918367347,,,,305,305,2,1,-2,1,,0.297619047619048,
306,306,-2,0,2,-1,,1.12,,,,306,306,-1,0,0,1,,0.285714285714286,
307,307,-1,2,-1,0,,1.11111111111111,,,,307,307,0,0,2,-1,,0.28,
308,308,0,2,1,-2,,1.08888888888889,,,,308,308,1,2,-1,0,,0.277777777777778,
309,309,1,-1,-1,1,,1.07142857142857,,,,309,309,2,2,1,-2,,0.272222222222222,
310,310,2,-1,1,-1,,1.05,,,,310,310,-2,1,1,0,,0.266666666666667,
311,311,-2,-2,1,1,,1.02857142857143,,,,311,311,0,-2,1,1,,0.257142857142857,
312,312,-1,0,-2,2,,1.02040816326531,,,,312,312,1,0,-2,2,,0.255102040816327,
313,313,0,0,0,0,,1,,,,313,313,2,0,0,0,,0.25,
314,314,1,0,2,-2,,0.98,,,,314,314,-2,-1,0,2,,0.244897959183673,
315,315,2,2,-1,-1,,0.972222222222222,,,,315,315,-1,-1,2,0,,0.24,
316,316,-2,1,-1,1,,0.952380952380953,,,,316,316,0,1,-1,1,,0.238095238095238,
317,317,-1,1,1,-1,,0.933333333333333,,,,317,317,1,1,1,-1,,0.233333333333333,
318,318,0,-2,-1,2,,0.918367346938775,,,,318,318,2,-2,-1,2,,0.229591836734694,
319,319,1,-2,1,0,,0.9,,,,319,319,-2,2,-2,2,,0.226757369614512,
320,320,2,0,-2,1,,0.892857142857143,,,,320,320,-1,2,0,0,,0.222222222222222,
321,321,-2,2,2,-2,,0.871111111111111,,,,321,321,0,2,2,-2,,0.217777777777778,
322,322,-1,-1,0,1,,0.857142857142857,,,,322,322,1,-1,0,1,,0.214285714285714,
323,323,0,-1,2,-1,,0.84,,,,323,323,2,-1,2,-1,,0.21,
324,324,1,1,-1,0,,0.833333333333333,,,,324,324,-2,-2,2,1,,0.205714285714286,
325,325,2,1,1,-2,,0.816666666666667,,,,325,325,-1,0,-1,2,,0.204081632653061,
326,326,-2,0,1,0,,0.8,,,,326,326,0,0,1,0,,0.2,
327,327,-1,2,-2,1,,0.793650793650794,,,,327,327,1,2,-2,1,,0.198412698412698,
328,328,0,2,0,-1,,0.777777777777778,,,,328,328,2,2,0,-1,,0.194444444444444,
329,329,1,-1,-2,2,,0.765306122448979,,,,329,329,-2,1,0,1,,0.190476190476191,
330,330,2,-1,0,0,,0.75,,,,330,330,-1,1,2,-1,,0.186666666666667,
331,331,-2,-2,0,2,,0.73469387755102,,,,331,331,0,-2,0,2,,0.183673469387755,
332,332,-1,-2,2,0,,0.72,,,,332,332,1,-2,2,0,,0.18,
333,333,0,0,-1,1,,0.714285714285714,,,,333,333,2,0,-1,1,,0.178571428571429,
334,334,1,0,1,-1,,0.7,,,,334,334,-1,-1,1,1,,0.171428571428571,
335,335,2,2,-2,0,,0.694444444444444,,,,335,335,0,1,-2,2,,0.170068027210884,
336,336,-2,1,-2,2,,0.680272108843537,,,,336,336,1,1,0,0,,0.166666666666667,
337,337,-1,1,0,0,,0.666666666666667,,,,337,337,2,1,2,-2,,0.163333333333333,
338,338,0,1,2,-2,,0.653333333333333,,,,338,338,-2,0,2,0,,0.16,
339,339,1,-2,0,1,,0.642857142857143,,,,339,339,-1,2,-1,1,,0.158730158730159,
340,340,2,-2,2,-1,,0.63,,,,340,340,0,2,1,-1,,0.155555555555556,
341,341,-2,2,1,-1,,0.622222222222222,,,,341,341,1,-1,-1,2,,0.153061224489796,
342,342,-1,-1,-1,2,,0.612244897959184,,,,342,342,2,-1,1,0,,0.15,
343,343,0,-1,1,0,,0.6,,,,343,343,-2,-2,1,2,,0.146938775510204,
344,344,1,1,-2,1,,0.595238095238095,,,,344,344,0,0,0,1,,0.142857142857143,
345,345,2,1,0,-1,,0.583333333333333,,,,345,345,1,0,2,-1,,0.14,
346,346,-2,0,0,1,,0.571428571428571,,,,346,346,2,2,-1,0,,0.138888888888889,
347,347,-1,0,2,-1,,0.56,,,,347,347,-2,1,-1,2,,0.136054421768707,
348,348,0,2,-1,0,,0.555555555555556,,,,348,348,-1,1,1,0,,0.133333333333333,
349,349,1,2,1,-2,,0.544444444444444,,,,349,349,1,-2,1,1,,0.128571428571429,
350,350,2,-1,-1,1,,0.535714285714286,,,,350,350,2,0,-2,2,,0.127551020408163,
351,351,-1,-2,1,1,,0.514285714285714,,,,351,351,-2,2,2,-1,,0.124444444444444,
352,352,0,0,-2,2,,0.510204081632653,,,,352,352,-1,-1,0,2,,0.122448979591837,
353,353,1,0,0,0,,0.5,,,,353,353,0,-1,2,0,,0.12,
354,354,2,0,2,-2,,0.49,,,,354,354,1,1,-1,1,,0.119047619047619,
355,355,-2,-1,2,0,,0.48,,,,355,355,2,1,1,-1,,0.116666666666667,
356,356,-1,1,-1,1,,0.476190476190476,,,,356,356,-2,0,1,1,,0.114285714285714,
357,357,0,1,1,-1,,0.466666666666667,,,,357,357,-1,2,-2,2,,0.113378684807256,
358,358,1,-2,-1,2,,0.459183673469388,,,,358,358,0,2,0,0,,0.111111111111111,
359,359,2,-2,1,0,,0.45,,,,359,359,1,2,2,-2,,0.108888888888889,
360,360,-2,2,0,0,,0.444444444444444,,,,360,360,2,-1,0,1,,0.107142857142857,
361,361,-1,2,2,-2,,0.435555555555556,,,,361,361,-1,-2,2,1,,0.102857142857143,
362,362,0,-1,0,1,,0.428571428571429,,,,362,362,0,0,-1,2,,0.102040816326531,
363,363,1,-1,2,-1,,0.42,,,,363,363,1,0,1,0,,0.1,x
364,364,2,1,-1,0,,0.416666666666667,,,,364,364,2,2,-2,1,,0.099206349206349,
365,365,-2,0,-1,2,,0.408163265306122,,,,365,365,-1,1,0,1,,0.095238095238095,
366,366,-1,0,1,0,,0.4,,,,366,366,0,1,2,-1,,0.093333333333333,
367,367,0,2,-2,1,,0.396825396825397,,,,367,367,1,-2,0,2,,0.091836734693878,
368,368,1,2,0,-1,,0.388888888888889,,,,368,368,2,-2,2,0,,0.09,
369,369,2,-1,-2,2,,0.38265306122449,,,,369,369,-2,2,1,0,,0.088888888888889,
370,370,-2,1,2,-1,,0.373333333333333,,,,370,370,0,-1,1,1,,0.085714285714286,
371,371,-1,-2,0,2,,0.36734693877551,,,,371,371,1,1,-2,2,,0.085034013605442,
372,372,0,-2,2,0,,0.36,,,,372,372,2,1,0,0,,0.083333333333333,
373,373,1,0,-1,1,,0.357142857142857,,,,373,373,-2,0,0,2,,0.081632653061225,
374,374,2,0,1,-1,,0.35,,,,374,374,-1,0,2,0,,0.08,
375,375,-2,-1,1,1,,0.342857142857143,,,,375,375,0,2,-1,1,,0.079365079365079,
376,376,-1,1,-2,2,,0.340136054421769,,,,376,376,1,2,1,-1,,0.077777777777778,
377,377,0,1,0,0,,0.333333333333333,,,,377,377,2,-1,-1,2,,0.076530612244898,
378,378,1,1,2,-2,,0.326666666666667,,,,378,378,-1,-2,1,2,,0.073469387755102,
379,379,2,-2,0,1,,0.321428571428571,,,,379,379,1,0,0,1,,0.071428571428572,
380,380,-2,2,-1,1,,0.317460317460317,,,,380,380,2,0,2,-1,,0.07,
381,381,-1,2,1,-1,,0.311111111111111,,,,381,381,-2,-1,2,1,,0.068571428571429,
382,382,0,-1,-1,2,,0.306122448979592,,,,382,382,-1,1,-1,2,,0.068027210884354,
383,383,1,-1,1,0,,0.3,,,,383,383,0,1,1,0,,0.066666666666667,
384,384,2,1,-2,1,,0.297619047619048,,,,384,384,2,-2,1,1,,0.064285714285714,
385,385,-1,0,0,1,,0.285714285714286,,,,385,385,-2,2,0,1,,0.063492063492064,
386,386,0,0,2,-1,,0.28,,,,386,386,-1,2,2,-1,,0.062222222222222,
387,387,1,2,-1,0,,0.277777777777778,,,,387,387,0,-1,0,2,,0.061224489795918,
388,388,2,2,1,-2,,0.272222222222222,,,,388,388,1,-1,2,0,,0.06,
389,389,-2,1,1,0,,0.266666666666667,,,,389,389,2,1,-1,1,,0.05952380952381,
390,390,0,-2,1,1,,0.257142857142857,,,,390,390,-1,0,1,1,,0.057142857142857,
391,391,1,0,-2,2,,0.255102040816327,,,,391,391,0,2,-2,2,,0.056689342403628,
392,392,2,0,0,0,,0.25,,,,392,392,1,2,0,0,,0.055555555555556,
393,393,-2,-1,0,2,,0.244897959183673,,,,393,393,2,2,2,-2,,0.054444444444445,
394,394,-1,-1,2,0,,0.24,,,,394,394,-2,1,2,0,,0.053333333333333,
395,395,0,1,-1,1,,0.238095238095238,,,,395,395,0,-2,2,1,,0.051428571428572,
396,396,1,1,1,-1,,0.233333333333333,,,,396,396,1,0,-1,2,,0.051020408163265,
397,397,2,-2,-1,2,,0.229591836734694,,,,397,397,2,0,1,0,,0.05,
398,398,-2,2,-2,2,,0.226757369614512,,,,398,398,-2,-1,1,2,,0.048979591836735,
399,399,-1,2,0,0,,0.222222222222222,,,,399,399,0,1,0,1,,0.047619047619048,
400,400,0,2,2,-2,,0.217777777777778,,,,400,400,1,1,2,-1,,0.046666666666667,
401,401,1,-1,0,1,,0.214285714285714,,,,401,401,2,-2,0,2,,0.045918367346939,
402,402,2,-1,2,-1,,0.21,,,,402,402,-2,2,-1,2,,0.045351473922903,
403,403,-2,-2,2,1,,0.205714285714286,,,,403,403,-1,2,1,0,,0.044444444444445,
404,404,-1,0,-1,2,,0.204081632653061,,,,404,404,1,-1,1,1,,0.042857142857143,
405,405,0,0,1,0,,0.2,,,,405,405,2,1,-2,2,,0.042517006802721,
406,406,1,2,-2,1,,0.198412698412698,,,,406,406,-1,0,0,2,,0.040816326530612,
407,407,2,2,0,-1,,0.194444444444444,,,,407,407,0,0,2,0,,0.04,
408,408,-2,1,0,1,,0.190476190476191,,,,408,408,1,2,-1,1,,0.03968253968254,
409,409,-1,1,2,-1,,0.186666666666667,,,,409,409,2,2,1,-1,,0.038888888888889,
410,410,0,-2,0,2,,0.183673469387755,,,,410,410,-2,1,1,1,,0.038095238095238,
411,411,1,-2,2,0,,0.18,,,,411,411,0,-2,1,2,,0.036734693877551,
412,412,2,0,-1,1,,0.178571428571429,,,,412,412,2,0,0,1,,0.035714285714286,
413,413,-1,-1,1,1,,0.171428571428571,,,,413,413,-1,-1,2,1,,0.034285714285714,
414,414,0,1,-2,2,,0.170068027210884,,,,414,414,0,1,-1,2,,0.034013605442177,
415,415,1,1,0,0,,0.166666666666667,,,,415,415,1,1,1,0,,0.033333333333333,
416,416,2,1,2,-2,,0.163333333333333,,,,416,416,-1,2,0,1,,0.031746031746032,
417,417,-2,0,2,0,,0.16,,,,417,417,0,2,2,-1,,0.031111111111111,
418,418,-1,2,-1,1,,0.158730158730159,,,,418,418,1,-1,0,2,,0.030612244897959,
419,419,0,2,1,-1,,0.155555555555556,,,,419,419,2,-1,2,0,,0.03,
420,420,1,-1,-1,2,,0.153061224489796,,,,420,420,-2,-2,2,2,,0.029387755102041,
421,421,2,-1,1,0,,0.15,,,,421,421,0,0,1,1,,0.028571428571429,
422,422,-2,-2,1,2,,0.146938775510204,,,,422,422,1,2,-2,2,,0.028344671201814,
423,423,0,0,0,1,,0.142857142857143,,,,423,423,2,2,0,0,,0.027777777777778,
424,424,1,0,2,-1,,0.14,,,,424,424,-2,1,0,2,,0.027210884353742,
425,425,2,2,-1,0,,0.138888888888889,,,,425,425,-1,1,2,0,,0.026666666666667,
426,426,-2,1,-1,2,,0.136054421768707,,,,426,426,1,-2,2,1,,0.025714285714286,
427,427,-1,1,1,0,,0.133333333333333,,,,427,427,2,0,-1,2,,0.025510204081633,
428,428,1,-2,1,1,,0.128571428571429,,,,428,428,-1,-1,1,2,,0.024489795918367,
429,429,2,0,-2,2,,0.127551020408163,,,,429,429,1,1,0,1,,0.023809523809524,
430,430,-2,2,2,-1,,0.124444444444444,,,,430,430,2,1,2,-1,,0.023333333333333,
431,431,-1,-1,0,2,,0.122448979591837,,,,431,431,-2,0,2,1,,0.022857142857143,
432,432,0,-1,2,0,,0.12,,,,432,432,-1,2,-1,2,,0.022675736961451,
433,433,1,1,-1,1,,0.119047619047619,,,,433,433,0,2,1,0,,0.022222222222222,
434,434,2,1,1,-1,,0.116666666666667,,,,434,434,2,-1,1,1,,0.021428571428572,
435,435,-2,0,1,1,,0.114285714285714,,,,435,435,0,0,0,2,,0.020408163265306,
436,436,-1,2,-2,2,,0.113378684807256,,,,436,436,1,0,2,0,,0.02,
437,437,0,2,0,0,,0.111111111111111,,,,437,437,2,2,-1,1,,0.01984126984127,
438,438,1,2,2,-2,,0.108888888888889,,,,438,438,-1,1,1,1,,0.019047619047619,
439,439,2,-1,0,1,,0.107142857142857,,,,439,439,1,-2,1,2,,0.018367346938776,
440,440,-1,-2,2,1,,0.102857142857143,,,,440,440,-2,2,2,0,,0.017777777777778,
441,441,0,0,-1,2,,0.102040816326531,,,,441,441,0,-1,2,1,,0.017142857142857,
442,442,1,0,1,0,,0.1,xxxxxxxxxxxxxxxxxxxx,,,442,442,1,1,-1,2,,0.017006802721089,
443,443,2,2,-2,1,,0.099206349206349,,,,443,443,2,1,1,0,,0.016666666666667,
444,444,-1,1,0,1,,0.095238095238095,,,,444,444,-2,0,1,2,,0.016326530612245,
445,445,0,1,2,-1,,0.093333333333333,,,,445,445,0,2,0,1,,0.015873015873016,
446,446,1,-2,0,2,,0.091836734693878,,,,446,446,1,2,2,-1,,0.015555555555556,
447,447,2,-2,2,0,,0.09,,,,447,447,2,-1,0,2,,0.01530612244898,
448,448,-2,2,1,0,,0.088888888888889,,,,448,448,-1,-2,2,2,,0.01469387755102,
449,449,0,-1,1,1,,0.085714285714286,,,,449,449,1,0,1,1,,0.014285714285714,
450,450,1,1,-2,2,,0.085034013605442,,,,450,450,2,2,-2,2,,0.014172335600907,
451,451,2,1,0,0,,0.083333333333333,,,,451,451,-1,1,0,2,,0.013605442176871,
452,452,-2,0,0,2,,0.081632653061225,,,,452,452,0,1,2,0,,0.013333333333333,
453,453,-1,0,2,0,,0.08,,,,453,453,2,-2,2,1,,0.012857142857143,
454,454,0,2,-1,1,,0.079365079365079,,,,454,454,-2,2,1,1,,0.012698412698413,
455,455,1,2,1,-1,,0.077777777777778,,,,455,455,0,-1,1,2,,0.012244897959184,
456,456,2,-1,-1,2,,0.076530612244898,,,,456,456,2,1,0,1,,0.011904761904762,
457,457,-1,-2,1,2,,0.073469387755102,,,,457,457,-1,0,2,1,,0.011428571428572,
458,458,1,0,0,1,,0.071428571428572,,,,458,458,0,2,-1,2,,0.011337868480726,
459,459,2,0,2,-1,,0.07,,,,459,459,1,2,1,0,,0.011111111111111,
460,460,-2,-1,2,1,,0.068571428571429,,,,460,460,1,0,0,2,,0.010204081632653,
461,461,-1,1,-1,2,,0.068027210884354,,,,461,461,2,0,2,0,,0.01,
462,462,0,1,1,0,,0.066666666666667,,,,462,462,-2,-1,2,2,,0.009795918367347,
463,463,2,-2,1,1,,0.064285714285714,,,,463,463,0,1,1,1,,0.00952380952381,
464,464,-2,2,0,1,,0.063492063492064,,,,464,464,2,-2,1,2,,0.009183673469388,
465,465,-1,2,2,-1,,0.062222222222222,,,,465,465,-2,2,0,2,,0.009070294784581,
466,466,0,-1,0,2,,0.061224489795918,,,,466,466,-1,2,2,0,,0.008888888888889,
467,467,1,-1,2,0,,0.06,,,,467,467,1,-1,2,1,,0.008571428571429,
468,468,2,1,-1,1,,0.05952380952381,,,,468,468,2,1,-1,2,,0.008503401360544,
469,469,-1,0,1,1,,0.057142857142857,,,,469,469,-1,0,1,2,,0.008163265306122,
470,470,0,2,-2,2,,0.056689342403628,,,,470,470,1,2,0,1,,0.007936507936508,
471,471,1,2,0,0,,0.055555555555556,,,,471,471,2,2,2,-1,,0.007777777777778,
472,472,2,2,2,-2,,0.054444444444445,,,,472,472,-2,1,2,1,,0.007619047619048,
473,473,-2,1,2,0,,0.053333333333333,,,,473,473,0,-2,2,2,,0.00734693877551,
474,474,0,-2,2,1,,0.051428571428572,,,,474,474,2,0,1,1,,0.007142857142857,
475,475,1,0,-1,2,,0.051020408163265,,,,475,475,0,1,0,2,,0.006802721088435,
476,476,2,0,1,0,,0.05,,,,476,476,1,1,2,0,,0.006666666666667,
477,477,-2,-1,1,2,,0.048979591836735,,,,477,477,-1,2,1,1,,0.006349206349206,
478,478,0,1,0,1,,0.047619047619048,,,,478,478,1,-1,1,2,,0.006122448979592,
479,479,1,1,2,-1,,0.046666666666667,,,,479,479,0,0,2,1,,0.005714285714286,
480,480,2,-2,0,2,,0.045918367346939,,,,480,480,1,2,-1,2,,0.005668934240363,
481,481,-2,2,-1,2,,0.045351473922903,,,,481,481,2,2,1,0,,0.005555555555556,
482,482,-1,2,1,0,,0.044444444444445,,,,482,482,-2,1,1,2,,0.005442176870748,
483,483,1,-1,1,1,,0.042857142857143,,,,483,483,2,0,0,2,,0.005102040816327,
484,484,2,1,-2,2,,0.042517006802721,,,,484,484,-1,-1,2,2,,0.004897959183673,
485,485,-1,0,0,2,,0.040816326530612,,,,485,485,1,1,1,1,,0.004761904761905,
486,486,0,0,2,0,,0.04,,,,486,486,-1,2,0,2,,0.00453514739229,
487,487,1,2,-1,1,,0.03968253968254,,,,487,487,0,2,2,0,,0.004444444444444,
488,488,2,2,1,-1,,0.038888888888889,,,,488,488,2,-1,2,1,,0.004285714285714,
489,489,-2,1,1,1,,0.038095238095238,,,,489,489,0,0,1,2,,0.004081632653061,
490,490,0,-2,1,2,,0.036734693877551,,,,490,490,2,2,0,1,,0.003968253968254,
491,491,2,0,0,1,,0.035714285714286,,,,491,491,-1,1,2,1,,0.003809523809524,
492,492,-1,-1,2,1,,0.034285714285714,,,,492,492,1,-2,2,2,,0.003673469387755,
493,493,0,1,-1,2,,0.034013605442177,,,,493,493,1,1,0,2,,0.003401360544218,
494,494,1,1,1,0,,0.033333333333333,,,,494,494,2,1,2,0,,0.003333333333333,
495,495,-1,2,0,1,,0.031746031746032,,,,495,495,-2,0,2,2,,0.003265306122449,
496,496,0,2,2,-1,,0.031111111111111,,,,496,496,0,2,1,1,,0.003174603174603,
497,497,1,-1,0,2,,0.030612244897959,,,,497,497,2,-1,1,2,,0.003061224489796,
498,498,2,-1,2,0,,0.03,,,,498,498,1,0,2,1,,0.002857142857143,
499,499,-2,-2,2,2,,0.029387755102041,,,,499,499,2,2,-1,2,,0.002834467120181,
500,500,0,0,1,1,,0.028571428571429,,,,500,500,-1,1,1,2,,0.002721088435374,
501,501,1,2,-2,2,,0.028344671201814,,,,501,501,-2,2,2,1,,0.002539682539683,
502,502,2,2,0,0,,0.027777777777778,,,,502,502,0,-1,2,2,,0.002448979591837,
503,503,-2,1,0,2,,0.027210884353742,,,,503,503,2,1,1,1,,0.002380952380952,
504,504,-1,1,2,0,,0.026666666666667,,,,504,504,0,2,0,2,,0.002267573696145,
505,505,1,-2,2,1,,0.025714285714286,,,,505,505,1,2,2,0,,0.002222222222222,
506,506,2,0,-1,2,,0.025510204081633,,,,506,506,1,0,1,2,,0.002040816326531,
507,507,-1,-1,1,2,,0.024489795918367,,,,507,507,0,1,2,1,,0.001904761904762,
508,508,1,1,0,1,,0.023809523809524,,,,508,508,2,-2,2,2,,0.001836734693878,
509,509,2,1,2,-1,,0.023333333333333,,,,509,509,-2,2,1,2,,0.001814058956916,
510,510,-2,0,2,1,,0.022857142857143,,,,510,510,2,1,0,2,,0.001700680272109,
511,511,-1,2,-1,2,,0.022675736961451,,,,511,511,-1,0,2,2,,0.001632653061224,
512,512,0,2,1,0,,0.022222222222222,,,,512,512,1,2,1,1,,0.001587301587302,
513,513,2,-1,1,1,,0.021428571428572,,,,513,513,2,0,2,1,,0.001428571428571,
514,514,0,0,0,2,,0.020408163265306,,,,514,514,0,1,1,2,,0.001360544217687,
515,515,1,0,2,0,,0.02,,,,515,515,-1,2,2,1,,0.001269841269841,
516,516,2,2,-1,1,,0.01984126984127,,,,516,516,1,-1,2,2,,0.001224489795918,
517,517,-1,1,1,1,,0.019047619047619,,,,517,517,1,2,0,2,,0.001133786848073,
518,518,1,-2,1,2,,0.018367346938776,,,,518,518,2,2,2,0,,0.001111111111111,
519,519,-2,2,2,0,,0.017777777777778,,,,519,519,-2,1,2,2,,0.00108843537415,
520,520,0,-1,2,1,,0.017142857142857,,,,520,520,2,0,1,2,,0.001020408163265,
521,521,1,1,-1,2,,0.017006802721089,,,,521,521,1,1,2,1,,0.000952380952381,
522,522,2,1,1,0,,0.016666666666667,,,,522,522,-1,2,1,2,,0.000907029478458,
523,523,-2,0,1,2,,0.016326530612245,,,,523,523,0,0,2,2,,0.000816326530612,
524,524,0,2,0,1,,0.015873015873016,,,,524,524,2,2,1,1,,0.000793650793651,
525,525,1,2,2,-1,,0.015555555555556,,,,525,525,1,1,1,2,,0.000680272108844,
526,526,2,-1,0,2,,0.01530612244898,,,,526,526,0,2,2,1,,0.000634920634921,
527,527,-1,-2,2,2,,0.01469387755102,,,,527,527,2,-1,2,2,,0.000612244897959,
528,528,1,0,1,1,,0.014285714285714,,,,528,528,2,2,0,2,,0.000566893424036,
529,529,2,2,-2,2,,0.014172335600907,,,,529,529,-1,1,2,2,,0.000544217687075,
530,530,-1,1,0,2,,0.013605442176871,,,,530,530,2,1,2,1,,0.00047619047619,
531,531,0,1,2,0,,0.013333333333333,,,,531,531,0,2,1,2,,0.000453514739229,
532,532,2,-2,2,1,,0.012857142857143,,,,532,532,1,0,2,2,,0.000408163265306,
533,533,-2,2,1,1,,0.012698412698413,,,,533,533,-2,2,2,2,,0.000362811791383,
534,534,0,-1,1,2,,0.012244897959184,,,,534,534,2,1,1,2,,0.000340136054422,
535,535,2,1,0,1,,0.011904761904762,,,,535,535,1,2,2,1,,0.00031746031746,
536,536,-1,0,2,1,,0.011428571428572,,,,536,536,0,1,2,2,,0.000272108843537,
537,537,0,2,-1,2,,0.011337868480726,,,,537,537,1,2,1,2,,0.000226757369615,
538,538,1,2,1,0,,0.011111111111111,,,,538,538,2,0,2,2,,0.000204081632653,
539,539,1,0,0,2,,0.010204081632653,,,,539,539,-1,2,2,2,,0.000181405895692,
540,540,2,0,2,0,,0.01,,,,540,540,2,2,2,1,,0.00015873015873,
541,541,-2,-1,2,2,,0.009795918367347,,,,541,541,1,1,2,2,,0.000136054421769,
542,542,0,1,1,1,,0.00952380952381,,,,542,542,2,2,1,2,,0.000113378684807,
543,543,2,-2,1,2,,0.009183673469388,,,,543,543,0,2,2,2,,9.0702947845805E-05,
544,544,-2,2,0,2,,0.009070294784581,,,,544,544,2,1,2,2,,6.80272108843537E-05,
545,545,-1,2,2,0,,0.008888888888889,,,,545,545,1,2,2,2,,4.53514739229025E-05,
546,546,1,-1,2,1,,0.008571428571429,,,,546,546,2,2,2,2,,2.26757369614512E-05,
547,547,2,1,-1,2,,0.008503401360544,,,,,,,,,,,,
548,548,-1,0,1,2,,0.008163265306122,,,,,,,,,,,,
549,549,1,2,0,1,,0.007936507936508,,,,,,,,,,,,
550,550,2,2,2,-1,,0.007777777777778,,,,,,,,,,,,
551,551,-2,1,2,1,,0.007619047619048,,,,,,,,,,,,
552,552,0,-2,2,2,,0.00734693877551,,,,,,,,,,,,
553,553,2,0,1,1,,0.007142857142857,,,,,,,,,,,,
554,554,0,1,0,2,,0.006802721088435,,,,,,,,,,,,
555,555,1,1,2,0,,0.006666666666667,,,,,,,,,,,,
556,556,-1,2,1,1,,0.006349206349206,,,,,,,,,,,,
557,557,1,-1,1,2,,0.006122448979592,,,,,,,,,,,,
558,558,0,0,2,1,,0.005714285714286,,,,,,,,,,,,
559,559,1,2,-1,2,,0.005668934240363,,,,,,,,,,,,
560,560,2,2,1,0,,0.005555555555556,,,,,,,,,,,,
561,561,-2,1,1,2,,0.005442176870748,,,,,,,,,,,,
562,562,2,0,0,2,,0.005102040816327,,,,,,,,,,,,
563,563,-1,-1,2,2,,0.004897959183673,,,,,,,,,,,,
564,564,1,1,1,1,,0.004761904761905,,,,,,,,,,,,
565,565,-1,2,0,2,,0.00453514739229,,,,,,,,,,,,
566,566,0,2,2,0,,0.004444444444444,,,,,,,,,,,,
567,567,2,-1,2,1,,0.004285714285714,,,,,,,,,,,,
568,568,0,0,1,2,,0.004081632653061,,,,,,,,,,,,
569,569,2,2,0,1,,0.003968253968254,,,,,,,,,,,,
570,570,-1,1,2,1,,0.003809523809524,,,,,,,,,,,,
571,571,1,-2,2,2,,0.003673469387755,,,,,,,,,,,,
572,572,1,1,0,2,,0.003401360544218,,,,,,,,,,,,
573,573,2,1,2,0,,0.003333333333333,,,,,,,,,,,,
574,574,-2,0,2,2,,0.003265306122449,,,,,,,,,,,,
575,575,0,2,1,1,,0.003174603174603,,,,,,,,,,,,
576,576,2,-1,1,2,,0.003061224489796,,,,,,,,,,,,
577,577,1,0,2,1,,0.002857142857143,,,,,,,,,,,,
578,578,2,2,-1,2,,0.002834467120181,,,,,,,,,,,,
579,579,-1,1,1,2,,0.002721088435374,,,,,,,,,,,,
580,580,-2,2,2,1,,0.002539682539683,,,,,,,,,,,,
581,581,0,-1,2,2,,0.002448979591837,,,,,,,,,,,,
582,582,2,1,1,1,,0.002380952380952,,,,,,,,,,,,
583,583,0,2,0,2,,0.002267573696145,,,,,,,,,,,,
584,584,1,2,2,0,,0.002222222222222,,,,,,,,,,,,
585,585,1,0,1,2,,0.002040816326531,,,,,,,,,,,,
586,586,0,1,2,1,,0.001904761904762,,,,,,,,,,,,
587,587,2,-2,2,2,,0.001836734693878,,,,,,,,,,,,
588,588,-2,2,1,2,,0.001814058956916,,,,,,,,,,,,
589,589,2,1,0,2,,0.001700680272109,,,,,,,,,,,,
590,590,-1,0,2,2,,0.001632653061224,,,,,,,,,,,,
591,591,1,2,1,1,,0.001587301587302,,,,,,,,,,,,
592,592,2,0,2,1,,0.001428571428571,,,,,,,,,,,,
593,593,0,1,1,2,,0.001360544217687,,,,,,,,,,,,
594,594,-1,2,2,1,,0.001269841269841,,,,,,,,,,,,
595,595,1,-1,2,2,,0.001224489795918,,,,,,,,,,,,
596,596,1,2,0,2,,0.001133786848073,,,,,,,,,,,,
597,597,2,2,2,0,,0.001111111111111,,,,,,,,,,,,
598,598,-2,1,2,2,,0.00108843537415,,,,,,,,,,,,
