##,###,4,6,1,3,5,7,2,4,6,1,3,5,7,2,4,6,1,3,5,7
248,248,0.269999999999998,0.591999999999998,0.854999999999998,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,1.27,1.592,1.855,1.177,1.44,1.762,1.025,2.27,2.592,2.855,2.177,2.44,2.762
249,249,0.269999999999998,0.591999999999998,0.854999999999998,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,1.27,1.592,1.855,1.177,1.44,1.762,1.025,2.27,2.592,2.855,2.177,2.44,2.762
250,250,0.591999999999998,0.854999999999998,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,1.592,1.855,1.177,1.44,1.762,1.025,1.347,2.592,2.855,2.177,2.44,2.762,2.025
251,251,0.591999999999998,0.854999999999998,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,1.592,1.855,1.177,1.44,1.762,1.025,1.347,2.592,2.855,2.177,2.44,2.762,2.025
252,252,0.854999999999998,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,1.855,1.177,1.44,1.762,1.025,1.347,1.61,2.855,2.177,2.44,2.762,2.025,2.347
253,253,0.854999999999998,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,1.855,1.177,1.44,1.762,1.025,1.347,1.61,2.855,2.177,2.44,2.762,2.025,2.347
254,254,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,1.177,1.44,1.762,1.025,1.347,1.61,1.932,2.177,2.44,2.762,2.025,2.347,2.61
255,255,0.176999999999998,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,1.177,1.44,1.762,1.025,1.347,1.61,1.932,2.177,2.44,2.762,2.025,2.347,2.61
256,256,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,1.44,1.762,1.025,1.347,1.61,1.932,1.195,2.44,2.762,2.025,2.347,2.61,2.932
257,257,0.439999999999998,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,1.44,1.762,1.025,1.347,1.61,1.932,1.195,2.44,2.762,2.025,2.347,2.61,2.932
258,258,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,1.762,1.025,1.347,1.61,1.932,1.195,1.517,2.762,2.025,2.347,2.61,2.932,2.195
259,259,0.761999999999998,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,1.762,1.025,1.347,1.61,1.932,1.195,1.517,2.762,2.025,2.347,2.61,2.932,2.195
260,260,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,1.025,1.347,1.61,1.932,1.195,1.517,1.78,2.025,2.347,2.61,2.932,2.195,2.517
261,261,0.024999999999998,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,1.025,1.347,1.61,1.932,1.195,1.517,1.78,2.025,2.347,2.61,2.932,2.195,2.517
262,262,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,1.347,1.61,1.932,1.195,1.517,1.78,1.102,2.347,2.61,2.932,2.195,2.517,2.78
263,263,0.346999999999998,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,1.347,1.61,1.932,1.195,1.517,1.78,1.102,2.347,2.61,2.932,2.195,2.517,2.78
264,264,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,1.61,1.932,1.195,1.517,1.78,1.102,1.365,2.61,2.932,2.195,2.517,2.78,2.102
265,265,0.609999999999998,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,1.61,1.932,1.195,1.517,1.78,1.102,1.365,2.61,2.932,2.195,2.517,2.78,2.102
266,266,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,1.932,1.195,1.517,1.78,1.102,1.365,1.687,2.932,2.195,2.517,2.78,2.102,2.365
267,267,0.931999999999998,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,1.932,1.195,1.517,1.78,1.102,1.365,1.687,2.932,2.195,2.517,2.78,2.102,2.365
268,268,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,1.195,1.517,1.78,1.102,1.365,1.687,1.95,2.195,2.517,2.78,2.102,2.365,2.687
269,269,0.194999999999998,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,1.195,1.517,1.78,1.102,1.365,1.687,1.95,2.195,2.517,2.78,2.102,2.365,2.687
270,270,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,1.517,1.78,1.102,1.365,1.687,1.95,1.272,2.517,2.78,2.102,2.365,2.687,2.95
271,271,0.516999999999998,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,1.517,1.78,1.102,1.365,1.687,1.95,1.272,2.517,2.78,2.102,2.365,2.687,2.95
272,272,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,1.78,1.102,1.365,1.687,1.95,1.272,1.535,2.78,2.102,2.365,2.687,2.95,2.272
273,273,0.779999999999998,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,1.78,1.102,1.365,1.687,1.95,1.272,1.535,2.78,2.102,2.365,2.687,2.95,2.272
274,274,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,1.102,1.365,1.687,1.95,1.272,1.535,1.857,2.102,2.365,2.687,2.95,2.272,2.535
275,275,0.101999999999998,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,1.102,1.365,1.687,1.95,1.272,1.535,1.857,2.102,2.365,2.687,2.95,2.272,2.535
276,276,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,1.365,1.687,1.95,1.272,1.535,1.857,1.12,2.365,2.687,2.95,2.272,2.535,2.857
277,277,0.364999999999998,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,1.365,1.687,1.95,1.272,1.535,1.857,1.12,2.365,2.687,2.95,2.272,2.535,2.857
278,278,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,1.687,1.95,1.272,1.535,1.857,1.12,1.442,2.687,2.95,2.272,2.535,2.857,2.12
279,279,0.686999999999998,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,1.687,1.95,1.272,1.535,1.857,1.12,1.442,2.687,2.95,2.272,2.535,2.857,2.12
280,280,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,1.95,1.272,1.535,1.857,1.12,1.442,1.705,2.95,2.272,2.535,2.857,2.12,2.442
281,281,0.949999999999998,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,1.95,1.272,1.535,1.857,1.12,1.442,1.705,2.95,2.272,2.535,2.857,2.12,2.442
282,282,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,1.272,1.535,1.857,1.12,1.442,1.705,1.027,2.272,2.535,2.857,2.12,2.442,2.705
283,283,0.271999999999998,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,1.272,1.535,1.857,1.12,1.442,1.705,1.027,2.272,2.535,2.857,2.12,2.442,2.705
284,284,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,1.535,1.857,1.12,1.442,1.705,1.027,1.29,2.535,2.857,2.12,2.442,2.705,2.027
285,285,0.534999999999998,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,1.535,1.857,1.12,1.442,1.705,1.027,1.29,2.535,2.857,2.12,2.442,2.705,2.027
286,286,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,1.857,1.12,1.442,1.705,1.027,1.29,1.612,2.857,2.12,2.442,2.705,2.027,2.29
287,287,0.856999999999998,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,1.857,1.12,1.442,1.705,1.027,1.29,1.612,2.857,2.12,2.442,2.705,2.027,2.29
288,288,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,1.12,1.442,1.705,1.027,1.29,1.612,1.875,2.12,2.442,2.705,2.027,2.29,2.612
289,289,0.119999999999997,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,1.12,1.442,1.705,1.027,1.29,1.612,1.875,2.12,2.442,2.705,2.027,2.29,2.612
290,290,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,1.442,1.705,1.027,1.29,1.612,1.875,1.197,2.442,2.705,2.027,2.29,2.612,2.875
291,291,0.441999999999997,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,1.442,1.705,1.027,1.29,1.612,1.875,1.197,2.442,2.705,2.027,2.29,2.612,2.875
292,292,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,1.705,1.027,1.29,1.612,1.875,1.197,1.46,2.705,2.027,2.29,2.612,2.875,2.197
293,293,0.704999999999997,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,1.705,1.027,1.29,1.612,1.875,1.197,1.46,2.705,2.027,2.29,2.612,2.875,2.197
294,294,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,1.027,1.29,1.612,1.875,1.197,1.46,1.782,2.027,2.29,2.612,2.875,2.197,2.46
295,295,0.026999999999998,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,1.027,1.29,1.612,1.875,1.197,1.46,1.782,2.027,2.29,2.612,2.875,2.197,2.46
296,296,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,1.29,1.612,1.875,1.197,1.46,1.782,1.045,2.29,2.612,2.875,2.197,2.46,2.782
297,297,0.289999999999997,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,1.29,1.612,1.875,1.197,1.46,1.782,1.045,2.29,2.612,2.875,2.197,2.46,2.782
298,298,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,1.612,1.875,1.197,1.46,1.782,1.045,1.367,2.612,2.875,2.197,2.46,2.782,2.045
299,299,0.611999999999997,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,1.612,1.875,1.197,1.46,1.782,1.045,1.367,2.612,2.875,2.197,2.46,2.782,2.045
300,300,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,1.875,1.197,1.46,1.782,1.045,1.367,1.63,2.875,2.197,2.46,2.782,2.045,2.367
301,301,0.874999999999997,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,1.875,1.197,1.46,1.782,1.045,1.367,1.63,2.875,2.197,2.46,2.782,2.045,2.367
302,302,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,1.197,1.46,1.782,1.045,1.367,1.63,1.952,2.197,2.46,2.782,2.045,2.367,2.63
303,303,0.196999999999997,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,1.197,1.46,1.782,1.045,1.367,1.63,1.952,2.197,2.46,2.782,2.045,2.367,2.63
304,304,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,1.46,1.782,1.045,1.367,1.63,1.952,1.215,2.46,2.782,2.045,2.367,2.63,2.952
305,305,0.459999999999997,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,1.46,1.782,1.045,1.367,1.63,1.952,1.215,2.46,2.782,2.045,2.367,2.63,2.952
306,306,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,1.782,1.045,1.367,1.63,1.952,1.215,1.537,2.782,2.045,2.367,2.63,2.952,2.215
307,307,0.781999999999997,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,1.782,1.045,1.367,1.63,1.952,1.215,1.537,2.782,2.045,2.367,2.63,2.952,2.215
308,308,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,1.045,1.367,1.63,1.952,1.215,1.537,1.8,2.045,2.367,2.63,2.952,2.215,2.537
309,309,0.044999999999997,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,1.045,1.367,1.63,1.952,1.215,1.537,1.8,2.045,2.367,2.63,2.952,2.215,2.537
310,310,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,1.367,1.63,1.952,1.215,1.537,1.8,1.122,2.367,2.63,2.952,2.215,2.537,2.8
311,311,0.366999999999997,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,1.367,1.63,1.952,1.215,1.537,1.8,1.122,2.367,2.63,2.952,2.215,2.537,2.8
312,312,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,1.63,1.952,1.215,1.537,1.8,1.122,1.385,2.63,2.952,2.215,2.537,2.8,2.122
313,313,0.629999999999997,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,1.63,1.952,1.215,1.537,1.8,1.122,1.385,2.63,2.952,2.215,2.537,2.8,2.122
314,314,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,1.952,1.215,1.537,1.8,1.122,1.385,1.707,2.952,2.215,2.537,2.8,2.122,2.385
315,315,0.951999999999997,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,1.952,1.215,1.537,1.8,1.122,1.385,1.707,2.952,2.215,2.537,2.8,2.122,2.385
316,316,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,1.215,1.537,1.8,1.122,1.385,1.707,1.97,2.215,2.537,2.8,2.122,2.385,2.707
317,317,0.214999999999997,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,1.215,1.537,1.8,1.122,1.385,1.707,1.97,2.215,2.537,2.8,2.122,2.385,2.707
318,318,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,1.537,1.8,1.122,1.385,1.707,1.97,1.292,2.537,2.8,2.122,2.385,2.707,2.97
319,319,0.536999999999997,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,1.537,1.8,1.122,1.385,1.707,1.97,1.292,2.537,2.8,2.122,2.385,2.707,2.97
320,320,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,1.8,1.122,1.385,1.707,1.97,1.292,1.555,2.8,2.122,2.385,2.707,2.97,2.292
321,321,0.799999999999997,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,1.8,1.122,1.385,1.707,1.97,1.292,1.555,2.8,2.122,2.385,2.707,2.97,2.292
322,322,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,1.122,1.385,1.707,1.97,1.292,1.555,1.877,2.122,2.385,2.707,2.97,2.292,2.555
323,323,0.121999999999997,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,1.122,1.385,1.707,1.97,1.292,1.555,1.877,2.122,2.385,2.707,2.97,2.292,2.555
324,324,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,1.385,1.707,1.97,1.292,1.555,1.877,1.14,2.385,2.707,2.97,2.292,2.555,2.877
325,325,0.384999999999997,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,1.385,1.707,1.97,1.292,1.555,1.877,1.14,2.385,2.707,2.97,2.292,2.555,2.877
326,326,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,1.707,1.97,1.292,1.555,1.877,1.14,1.462,2.707,2.97,2.292,2.555,2.877,2.14
327,327,0.706999999999997,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,1.707,1.97,1.292,1.555,1.877,1.14,1.462,2.707,2.97,2.292,2.555,2.877,2.14
328,328,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,1.97,1.292,1.555,1.877,1.14,1.462,1.725,2.97,2.292,2.555,2.877,2.14,2.462
329,329,0.969999999999997,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,1.97,1.292,1.555,1.877,1.14,1.462,1.725,2.97,2.292,2.555,2.877,2.14,2.462
330,330,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,1.292,1.555,1.877,1.14,1.462,1.725,1.047,2.292,2.555,2.877,2.14,2.462,2.725
331,331,0.291999999999997,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,1.292,1.555,1.877,1.14,1.462,1.725,1.047,2.292,2.555,2.877,2.14,2.462,2.725
332,332,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,1.555,1.877,1.14,1.462,1.725,1.047,1.31,2.555,2.877,2.14,2.462,2.725,2.047
333,333,0.554999999999997,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,1.555,1.877,1.14,1.462,1.725,1.047,1.31,2.555,2.877,2.14,2.462,2.725,2.047
334,334,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,1.877,1.14,1.462,1.725,1.047,1.31,1.632,2.877,2.14,2.462,2.725,2.047,2.31
335,335,0.876999999999997,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,1.877,1.14,1.462,1.725,1.047,1.31,1.632,2.877,2.14,2.462,2.725,2.047,2.31
336,336,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,1.14,1.462,1.725,1.047,1.31,1.632,1.895,2.14,2.462,2.725,2.047,2.31,2.632
337,337,0.139999999999997,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,1.14,1.462,1.725,1.047,1.31,1.632,1.895,2.14,2.462,2.725,2.047,2.31,2.632
338,338,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,1.462,1.725,1.047,1.31,1.632,1.895,1.217,2.462,2.725,2.047,2.31,2.632,2.895
339,339,0.461999999999997,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,1.462,1.725,1.047,1.31,1.632,1.895,1.217,2.462,2.725,2.047,2.31,2.632,2.895
340,340,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,1.725,1.047,1.31,1.632,1.895,1.217,1.48,2.725,2.047,2.31,2.632,2.895,2.217
341,341,0.724999999999997,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,1.725,1.047,1.31,1.632,1.895,1.217,1.48,2.725,2.047,2.31,2.632,2.895,2.217
342,342,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,1.047,1.31,1.632,1.895,1.217,1.48,1.802,2.047,2.31,2.632,2.895,2.217,2.48
343,343,0.046999999999997,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,1.047,1.31,1.632,1.895,1.217,1.48,1.802,2.047,2.31,2.632,2.895,2.217,2.48
344,344,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,1.31,1.632,1.895,1.217,1.48,1.802,1.065,2.31,2.632,2.895,2.217,2.48,2.802
345,345,0.309999999999997,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,1.31,1.632,1.895,1.217,1.48,1.802,1.065,2.31,2.632,2.895,2.217,2.48,2.802
346,346,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,1.632,1.895,1.217,1.48,1.802,1.065,1.387,2.632,2.895,2.217,2.48,2.802,2.065
347,347,0.631999999999997,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,1.632,1.895,1.217,1.48,1.802,1.065,1.387,2.632,2.895,2.217,2.48,2.802,2.065
348,348,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,1.895,1.217,1.48,1.802,1.065,1.387,1.65,2.895,2.217,2.48,2.802,2.065,2.387
349,349,0.894999999999997,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,1.895,1.217,1.48,1.802,1.065,1.387,1.65,2.895,2.217,2.48,2.802,2.065,2.387
350,350,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,1.217,1.48,1.802,1.065,1.387,1.65,1.972,2.217,2.48,2.802,2.065,2.387,2.65
351,351,0.216999999999997,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,1.217,1.48,1.802,1.065,1.387,1.65,1.972,2.217,2.48,2.802,2.065,2.387,2.65
352,352,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,1.48,1.802,1.065,1.387,1.65,1.972,1.235,2.48,2.802,2.065,2.387,2.65,2.972
353,353,0.479999999999997,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,1.48,1.802,1.065,1.387,1.65,1.972,1.235,2.48,2.802,2.065,2.387,2.65,2.972
354,354,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,1.802,1.065,1.387,1.65,1.972,1.235,1.557,2.802,2.065,2.387,2.65,2.972,2.235
355,355,0.801999999999997,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,1.802,1.065,1.387,1.65,1.972,1.235,1.557,2.802,2.065,2.387,2.65,2.972,2.235
356,356,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,1.065,1.387,1.65,1.972,1.235,1.557,1.82,2.065,2.387,2.65,2.972,2.235,2.557
357,357,0.064999999999997,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,1.065,1.387,1.65,1.972,1.235,1.557,1.82,2.065,2.387,2.65,2.972,2.235,2.557
358,358,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,1.387,1.65,1.972,1.235,1.557,1.82,1.142,2.387,2.65,2.972,2.235,2.557,2.82
359,359,0.386999999999997,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,1.387,1.65,1.972,1.235,1.557,1.82,1.142,2.387,2.65,2.972,2.235,2.557,2.82
360,360,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,1.65,1.972,1.235,1.557,1.82,1.142,1.405,2.65,2.972,2.235,2.557,2.82,2.142
361,361,0.649999999999997,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,1.65,1.972,1.235,1.557,1.82,1.142,1.405,2.65,2.972,2.235,2.557,2.82,2.142
362,362,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,1.972,1.235,1.557,1.82,1.142,1.405,1.727,2.972,2.235,2.557,2.82,2.142,2.405
363,363,0.971999999999997,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,1.972,1.235,1.557,1.82,1.142,1.405,1.727,2.972,2.235,2.557,2.82,2.142,2.405
364,364,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,1.235,1.557,1.82,1.142,1.405,1.727,1.99,2.235,2.557,2.82,2.142,2.405,2.727
365,365,0.234999999999997,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,1.235,1.557,1.82,1.142,1.405,1.727,1.99,2.235,2.557,2.82,2.142,2.405,2.727
366,366,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,0.311999999999997,1.557,1.82,1.142,1.405,1.727,1.99,1.312,2.557,2.82,2.142,2.405,2.727,2.99
367,367,0.556999999999997,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,0.311999999999997,1.557,1.82,1.142,1.405,1.727,1.99,1.312,2.557,2.82,2.142,2.405,2.727,2.99
368,368,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,0.311999999999997,0.574999999999997,1.82,1.142,1.405,1.727,1.99,1.312,1.575,2.82,2.142,2.405,2.727,2.99,2.312
369,369,0.819999999999997,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,0.311999999999997,0.574999999999997,1.82,1.142,1.405,1.727,1.99,1.312,1.575,2.82,2.142,2.405,2.727,2.99,2.312
370,370,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,0.311999999999997,0.574999999999997,0.896999999999997,1.142,1.405,1.727,1.99,1.312,1.575,1.897,2.142,2.405,2.727,2.99,2.312,2.575
371,371,0.141999999999997,0.404999999999997,0.726999999999997,0.989999999999997,0.311999999999997,0.574999999999997,0.896999999999997,1.142,1.405,1.727,1.99,1.312,1.575,1.897,2.142,2.405,2.727,2.99,2.312,2.575
